sampleid,composition,Temperature,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity
5989,YbCdZnSb2,600,0.0001357038216077823,1.479027115309525,0.6776948810401857,87776.31002351044
5310,CoSb3,600,0.00014791119451522695,4.6730291039635645,0.3328657739509429,118498.89182338477
10651,LaCoO3,600,4.472853786383974e-05,2.2441369377727733,0.00834209640249082,17567.98536363678
12412,NbCoSn0.98Sb0.02,600,-0.00013129272537014592,6.496353806815497,0.1360937124547797,81378.51944056306
13549,In4Se2.32Cl0.03,600,-0.00019730116244245536,0.8407448958860246,0.559587092312164,19618.392454058943
6405,EuCd1.4Mn0.6Sb2,600,0.00014934591364335726,0.8888847279469314,0.043614669866572864,2895.5878913505085
15077,ErB22C2N:ErB4,600,-2.1701851049287735e-05,2.015778053621609,6.363615171937225e-07,4.5394351278616325
13550,In4Se2.32Br0.03,600,-0.000274563327584577,0.709257831697975,0.8261350647511914,12735.538823430208
6404,EuCd1.6Mn0.4Sb2,600,0.00032371107017817617,0.7780828632354121,0.1732245475352323,2240.0803747536484
6403,EuCd1.8Mn0.2Sb2,600,0.0003106188912122428,0.8362144930439571,0.23963082504458635,3474.696590578067
16462,(Zn0.999Sm0.001)4Sb3,600,0.00018822327867080922,0.7923453192475323,0.7106429765294267,24972.380739788277
5997,Eu11Cd6Sb10As2,600,9.312663462745674e-05,0.6958917295709875,0.06664655548274698,8722.175496743379
14194,CuIn0.9Cd0.1Te2,600,0.00018160060065837658,1.6208080767099498,0.3081485152962228,24150.92757661629
14190,MnTe0.9S0.1,600,0.0004292125159685133,0.7837094739673001,0.2736374812025241,1983.6459269066995
16463,(Zn0.998Sm0.002)4Sb3,600,0.00018091766459343245,0.5830249441190679,1.069181358609936,26673.084170188824
16464,(Zn0.997Sm0.003)4Sb3,600,0.00018766583819270584,0.8161467206100149,0.7098734689383779,25945.614054765665
16465,RuGa2,600,0.00015172295704179512,3.4956344117580285,0.3738942745784324,90065.53155045205
12639,WOx here x is 2.84.Matrial family tungsten oxide,600,-3.262924522717814e-05,5.593049741112875,0.02774758818351049,257709.51206619345
15003,(CuInTe2)0.995(2ZnTe)0.005,600,0.0002712239318055404,2.121761882086897,0.32606558715986605,15674.523367601165
12634,WOx here x is 2.9.material family tungsten oxide,600,-3.927872878722938e-05,4.026923047896595,0.021636251430999627,78063.18964959656
10252,Hf0.75Zr0.25NiSn0.98Sb0.02,600,-0.0001329279707258876,4.5762623375235005,0.36976694400912496,145473.46479679743
13551,In4Se2.32I0.03,600,-0.00034317377211072714,0.6704884593093635,0.8691265282076597,8000.64620965982
14189,MnTe0.95S0.05,600,0.0004801383379526135,0.8088673985770263,0.2573318688145394,1612.9518305472614
5311,CoSb3,600,0.00016905651910558342,4.7430730663447935,0.4643374898377372,128433.54461858199
14188,MnTe,600,0.0005444557951897787,0.8819404491701677,0.2254398547430789,1317.8779539179375
6402,EuCd1.9Mn0.1Sb2,600,0.0002959566111064324,0.9561610461580105,0.23395800617500884,4361.8288488940425
5233,La0.3FeCo3Sb12,600,0.00013283772998485383,2.6521721109896177,0.16470171180826487,36842.72284285556
5996,Eu11Cd6Sb11As,600,0.00012677638375887537,0.6501924102408086,0.1510476758540531,10114.635749124662
2054,Fe0.92Mn0.08Si2.1,600,0.00027188901138090364,5.451235675945539,0.038814567934747586,4770.403919209057
13547,In4Se2.35,600,-0.00032259497656688036,0.7589081200889176,0.7350248570971165,9192.703566394395
9356,Mg2Si0.9Sb0.1,600,-0.00014616984443123517,2.4844563538653026,0.29543275651701856,59224.25650715236
5088,CoSb3,600,9.212291996269173e-05,1.5440362587822976,0.08866487106586228,26885.76764736809
10104,MnSi1.78,600,0.00020950815956106641,2.4649597113001502,0.07216737634589337,6754.5684654538045
343,Pb0.98Na0.02Te0.88S0.12,600,0.0002712136507516758,1.2314645216467044,1.1041888584044537,30809.94515791687
9483,(CoGe2)0.15(GeTe)12Sb2Te3,600,0.0002323067724310425,1.4633836544606096,1.0097505979943602,42480.70264118878
240,Pb0.98Na0.02Te0.84S0.16,600,0.00025507510200340535,1.297360031338945,0.8006972378612753,26609.790549444966
4615,La0.3Co3.68Ni0.32Sb11.84Te0.16,600,-0.00016823641159286585,2.378338687835549,0.6330730866484932,83700.73089688369
5990,YbCd0.8Zn1.2Sb2,600,0.00011536475455166509,1.4559445385651162,0.5148048799433205,90478.14843154297
11029,NiZrSn,600,-0.00019189062664020282,8.527601553207518,0.12858933577946124,40102.45473901358
2052,Fe0.92Mn0.08Si1.9,600,0.00021758989621925725,5.836475002077826,0.04015567988908237,8250.284270266657
10253,Hf0.75Zr0.25NiSn0.96Sb0.04,600,-0.00010260205505365736,6.17167093906526,0.3057876175133861,301983.5248112977
16461,Zn4Sb3,600,0.00018388747872975368,0.8201383939063119,0.4939125303945381,19651.305360819977
6406,Yb14MnSb11,600,0.00013209510491901894,0.9099871189067466,0.1844121327209563,15326.412329437851
5309,CoSb3,600,0.00017431488950110836,4.619872407801899,0.6029162134813978,152780.07680745097
9607,Mg2Si0.6Sn0.4,600,-0.0001703466653828669,3.1203205268704357,0.6358773234999078,110397.67923700828
15069,CaB6,600,-0.00010774415336014875,19.010953004067158,0.0979720016171788,228649.38553566602
10254,Hf0.75Zr0.25NiSn0.94Sb0.06,600,-7.623276280600708e-05,7.715053513685335,0.18885556942843373,398823.16787881276
13548,In4Se2.32Fe0.03,600,-0.00042131275705434187,0.6192523907516574,0.4308315596996854,2887.0433391482698
4519,CoSb2.8Te0.2,600,-0.00013575603497728876,3.904446646713665,0.3416177063028785,120821.19191386734
2053,Fe0.92Mn0.08Si2.0,600,0.00026949475392776603,5.874548627465366,0.04578528707587858,6172.321842118138
6409,Yb14MnSb11.022,600,0.0001218975101519775,0.8095845599547711,0.2125317859230122,18923.12169141105
16422,Ag0.5In0.425Pb5Sn4Te10,600,0.00021019981713534208,0.9053391656681866,0.674002519923679,21319.4256473865
6408,Yb14Mn1.15Sb11,600,0.0001818263253141141,0.7998753084301315,0.10963217560013062,4323.537060312113
11064,Al2CrCoFeNi + 5 wt.% Sc,600,-1.583727236460696e-05,13.891113131521244,0.007743459062058198,714695.4570217329
236,Pb0.98Na0.02Te0.92S0.08,600,0.00023776158791266177,1.303726153791084,1.055999590147252,40589.66734385351
10145,MnSi1.75,600,0.00017371639883591446,3.4992308559955787,0.1476836082322138,28541.185215169593
14168,Tl4PbTe3,600,0.00017836572552322954,0.5375250573697512,0.4922573551352876,12083.275645053203
10250,Hf0.75Zr0.25NiSn0.96Sb0.04,600,-0.00010199884448685792,4.89876618250896,0.2550217267813928,201271.55706929998
12659,NbCo(1+x)Sb here x is 0 ,600,-8.554633180151179e-05,5.664471413291952,0.18483541923836644,222423.60579564355
12660,NbCo(1+x)Sb here x is 0.2,600,-9.639649092119648e-05,5.3359518414377956,0.20564179014038705,189162.3170911657
10146,MnSi1.73,600,0.0001964862640319852,2.290378155308008,0.22241920914694144,21991.95532129683
1930,CoSi,600,-8.610984397993832e-05,13.119558788381669,0.1401855184485756,438124.9671411456
10249,Hf0.75Zr0.25NiSn0.98Sb0.02,600,-0.00012480174587821579,3.2801397252750557,0.28257474837194874,94029.34977292447
9608,Mg2Si0.6Sn0.4,600,-0.00016642084309086705,2.9217488477325784,0.6612912580186079,109159.3882224766
310,Pb0.96Ca0.03Na0.01Se1,600,0.00011982256299778177,1.6444705496282248,0.4376211283245085,79332.58274660178
14999,Cu2ZnSnSe4,600,0.00014280149407079506,1.0218825495346535,0.1389202306500224,11957.791281592199
12641,WOx here x is 2.88.Matrial family tungsten oxide,600,-3.6912963406788504e-05,4.5805997196038835,0.025160873798476955,131760.4832817702
4617,La0.3Co3.68Ni0.32Sb11.84Te0.16,600,-0.00018535387766458852,2.1814531948694884,0.7323435078196256,72090.15274608717
12642,WOx here x is 2.92.Matrial family tungsten oxide,600,-4.6922585903389786e-05,3.769728233621189,0.023443156903394137,57420.70354370772
16466,RuGa2,600,0.00014100731958941622,2.911437376560262,0.39485919611922576,95856.14053513047
12640,WOx here x is 2.86.Matrial family tungsten oxide,600,-3.28893633997424e-05,5.1091602851812485,0.02540765848809108,189875.6305563936
11050,9.104 × 10−3 mol % PbI2-doped PbTe,600,-0.000235872134103922,1.3145359309168594,0.8695412740538903,31171.423086577783
4518,CoSb2.9Te0.1,600,-0.00014670207371650314,5.116200928367876,0.2637659851866969,107838.93913938334
5988,YbCd1.2Zn0.8Sb2,600,0.00014269356562322702,1.3683807622536064,0.6843604930678411,73691.34274464847
10144,MnSi1.74,600,0.00011885510635676523,4.739250977527319,0.09810215506644837,54853.11758779027
9449,Pb3Bi2S6,600,-0.00015112815775051086,0.7394625642321538,0.17738288285760814,9987.805301260983
325,Pb0.97Ba0.02Na0.01Se1,600,0.0001265875082557729,1.5681608152369044,0.4839154742898744,69683.09831700544
10108,MnSi1.73Cr0.005,600,0.00018923234386884944,2.107112487420265,0.25325208151703504,24836.978236260864
16423,Ag0.5In0.4Pb5Sn4Te10,600,0.00016455402893890568,1.189389964183833,0.7061927562072039,49112.71683742196
16467,MnSi1.7,600,0.00017786726858496342,2.2224851100205774,0.2030165506072063,24761.52171372036
6401,EuCd2Sb2,600,0.00030534606813342334,1.026356712731374,0.4785519595923602,8899.22547077423
10251,Hf0.75Zr0.25NiSn0.94Sb0.06,600,-7.744399205872972e-05,5.532708740282725,0.15663667578780152,240853.99359363827
370,Pb1Se1Cl0.001,600,-0.00025087581059067906,1.2784950615816704,0.7253399037452567,24556.80136540346
15000,Cu2ZnSnSe4,600,9.626146114486022e-05,1.1591727947240942,0.13904458292601926,30411.454534641278
10123,MnSi1.74,600,0.00016609403300158233,2.983410377502346,0.21461988110995373,38683.31057601565
5232,La0.6Fe2Co2Sb12,600,0.00017241668548235908,2.04769563177578,0.4040808849706676,44160.832478830125
2295,Ba24Ag4Ge96,600,-5.234254686736418e-05,2.2992874690846814,0.1119782866146456,149846.0561833419
12529,Ti9Cu2Ru18B8,600,3.9026059439505125e-05,10.909101719180413,0.03903364183067523,439429.4176138564
15072,CaB6:SrB6=25:75,600,-0.00012135783580973033,14.100196244764561,0.11301220360917202,157625.2846029025
11014,Fe2.2V0.8Si,600,-4.757953963820565e-05,11.065544146485124,0.041259626629241535,358201.0526095012
5992,YbZn2Sb2,600,9.334528530083817e-05,2.6140893814459094,0.29307669389309193,137616.00640055744
288,Pb1.004Se1Cl0.008,600,-0.000129645483338951,2.0792567393885117,0.4153402048953617,85633.96595008112
10259,HfNiSn0.98Sb0.02,600,-0.00011466397020839414,6.7072847632788655,0.2702323156369396,213634.41437884214
12528,Ti9Ni2Ru18B8,600,3.382442404079921e-05,10.605699405065343,0.024064917516005625,344788.68350994954
234,Pb0.97Ca0.02Na0.01Se1,600,0.0001101998246801237,1.8674342173838072,0.40505208965258005,93020.30493500852
17231,Zn4Sb3,600,0.0001693294830390288,1.0266110794693468,0.6422193652547532,41936.87349075763
12527,Ti9Co2Ru18B8,600,3.2978320173643025e-05,9.286107869314986,0.0248705242254224,329316.7823898084
369,Pb0.98Na0.02Te0.7S0.3,600,0.000247501570986838,1.3074972790134396,0.8216576286207568,29229.7105892672
253,Pb1.02Se1,600,-0.00010031300553029752,2.4589880608303902,0.3610944167502512,147065.72141541215
237,Pb1.002Se1Cl0.004,600,-0.00019777034136928998,1.3573944593730785,0.8040738191016545,46508.080660977634
2294,Ba24Ag2Ge98,600,-4.7440035836767906e-05,2.5963702631585943,0.10037343109408213,174292.23023425945
15018,GeSb6Te10,600,8.068019668470443e-05,1.5840056811993046,0.2582877598132879,96912.12564456166
17220,Zn4Sb2.94In0.06,600,0.00018464561677403518,0.7173570629626199,0.9259299004427696,31095.552122178815
16420,Ag0.5In0.5Pb5Sn4Te10,600,0.00022909911947945795,0.9251497703226176,0.3701579013444625,9769.268641145463
17221,Zn4Sb2.92In0.08,600,0.00018352726803537344,0.7888031312938857,0.8356946270828371,32458.53083507185
207,Pb1.003Se0.92S0.08,600,-0.00015028514041526687,1.8608303859310595,0.9053180626948508,124315.31686835922
6526,Ti1.008S2,600,-0.00014817211071752544,2.2201579685094863,0.19504898663122844,35101.12596999643
11015,Fe2.08V0.92Si,600,-5.0871609183391714e-05,11.574951179397015,0.05030648654867968,371904.20434196375
6529,Ti1.031S2,600,-7.748144866402893e-05,2.966719685285763,0.12995925186398466,122197.43753314305
10107,MnSi1.73,600,0.0001730707287587857,2.9781891819071467,0.18176039395563667,30119.86645218173
15070,CaB6:SrB6=75:25,600,-0.00010497058442055372,12.217576159491045,0.12031250573616115,194084.17172103733
15487,Mg2Si,600,-0.00015401420334303198,3.9908088110540496,0.3832834258082791,90410.13715991733
6528,Ti1.008S2,600,-0.00013839488224418183,2.571767491739228,0.2930500898668433,68385.8088030046
4616,La0.3Co3.68Ni0.32Sb11.84Te0.16,600,-0.0001749621982212372,1.9789810991811845,0.8105556481913306,80080.8285430581
15021,GeIn0.6Sb5.4Te10,600,0.00013549700111132652,0.5634360534966688,0.5967345519372691,29941.740298897315
5223,In0.3Co4Sb12,600,-0.00020043557739842896,2.973726979788021,0.8180127346196244,100378.2261101576
11938,LaPdBi,600,5.7599412258706335e-05,5.724587327362897,0.0687824014163606,196755.0331930769
17249,Zn4Sb3,600,0.00017168518360220512,0.6499379922975497,0.7374570757941871,31029.935137005097
4520,CoSb2.7Te0.3,600,-0.00011939852255964551,4.573619664409925,0.22295803976050144,124079.93948723465
17250,Zn4.08Sb3,600,0.00016920925604620672,0.6662981095257865,0.7787580370338665,33898.810517881124
15023,Ag3.8Mo9Se11,600,0.00014570247122457831,0.8078864889766882,0.4266756087370842,24144.619827304232
5224,In0.3Co4Sb12,600,-0.00018492020406934048,2.956279859332642,0.8120881886609136,138499.31836225558
10137,MnSi1.733,600,0.00018271044370804943,2.256651396781068,0.29514572822411744,33252.398936093
11811,Cu2CdSnSe4,600,0.00020012811026512943,1.1355917844495451,0.1691443070910207,6638.785283686885
17253,Zn4.32Sb3,600,0.00018587841686107007,0.7079405172550532,0.9282615090202702,33980.25222675629
6531,Ti1.031S2,600,-6.932215300592199e-05,2.4290668030138147,0.11255494314556128,104611.9674397664
15024,(Cu/ Fe)Mo6Se8,600,5.844035677987334e-05,1.4824333758289865,0.14919434308367596,93066.71607488387
17251,Zn4.16Sb3,600,0.0001902013675233514,0.6873598903072677,0.8852021299315831,30873.213822317968
17252,Zn4.24Sb3,600,0.00018715588674561817,0.691497893423073,0.9170597762345,32549.8202173335
10136,Re0.04Mn0.96Si1.8,600,0.00019249477301104952,2.3652887294540688,0.3940667002873328,41924.198341565854
12525,Ti9Mn2Ru18B8,600,4.335376115876496e-05,9.443084419586901,0.04822449347028586,387919.6994379602
13535,Cu2.925SbSe4,600,0.00030982197496679355,1.1598785044009092,0.4131996243855029,8569.645511186045
179,Pb0.95Sr0.04Na0.01Se1,600,0.00011602830727979138,1.5277567494183488,0.4350222353889862,70664.40423069207
10138,MnSi1.73Al0.0025,600,0.00019023834313736722,2.678318938431014,0.2779219625713573,34279.762163022446
15025,YbSb2Te4,600,0.00010905573676819496,0.7353138154066218,0.3869725356070524,36336.960880258186
12526,Ti9Fe2Ru18B8,600,3.370455185960025e-05,9.966758805269087,0.022326025054293156,306186.03047013085
15488,MnSi1.73,600,0.0001805868891324864,2.5043864334872072,0.3227002691914653,41349.13570708953
160,Pb0.993Ga0.007Se1,600,-0.00010435683211596278,1.817095198886588,0.3813671468799039,106054.21509717847
12524,Ti9Cr2Ru18B8,600,3.6368324476942204e-05,9.430269789671764,0.028764960106216243,306982.86717998923
12523,Ti10Ru19B8,600,4.1418155018008665e-05,12.304113840837527,0.04268553542706615,477300.4679681269
15071,CaB6:SrB6=50:50,600,-0.00010978893054094944,11.299758934813086,0.1397239152870356,193445.82709268449
14244,IrSn1.5Te1.5,600,0.0001825578703766311,2.5160722883102267,0.17952358180290792,18880.176787406217
15022,Ag3.4Mo9Se11,600,0.00011325439398366279,1.2126343710955307,0.2915115820781399,39330.93715119944
17254,Zn4.40Sb3,600,0.00017025362297229719,0.7669384595152535,0.7994262592069611,38477.90231612748
327,Pb0.98Na0.01Te0.88S0.12,600,0.0002608110056348793,1.2200085180875266,0.8856797108730755,26475.031234179507
13449,Ca2.85Na0.15AlSb3,600,0.00019218547585899329,0.9791069442207522,0.14631695073817122,6464.46212698929
16421,Ag0.5In0.45Pb5Sn4Te10,600,0.00021433287493018125,0.8809406869134576,0.3718347858006963,9880.21048473188
14243,RhSn1.5Te1.5,600,0.0001325980260309775,3.1503530185152933,0.23415334265039184,60733.71410580277
5995,Eu11Cd6Sb12,600,0.00014365800865228292,0.6808695040272525,0.17710957552555406,8901.87831440105
5230,LaFe4Sb12,600,0.00011674985319070476,3.237088966107506,0.404969278852122,155080.53714241146
15075,ErB22C2N,600,-1.3770452934585666e-05,1.4907807978719227,1.6081270744202516e-08,0.2107106336574982
11025,NiZrSn0.98Sb0.02,600,-6.341394399377471e-05,13.821410756980162,0.048781511724020114,271475.01079984603
6414,Mg3Sb1.7Pb0.3,600,0.00023773131728508246,0.3281450289024496,0.21522380872409644,1975.766626947848
10141,MnAl0.0054Si1.7946,600,0.000200551818701519,2.5496940227142395,0.3297671422857017,34841.03009828723
10256,Hf0.75Zr0.25NiSn0.98Sb0.02 ,600,-0.00012528797005016015,3.2192110040412016,0.283325412362094,96664.06105510711
2056,Fe0.92Mn0.08Si2.5,600,0.00023048759533746675,8.584856002264132,0.021135805675485037,5692.531702895503
14219,Mg2Ge0.98Bi0.02,600,-0.0002594434334574887,2.935077399058787,0.1735970151559673,10561.814718219903
299,Pb0.95Ca0.04Na0.01Se1,600,0.00012295622335015244,1.5960598373150738,0.5134726990274006,82345.8283452543
10142,MnSi1.733,600,0.00017675547008884384,2.388535533831901,0.17872058627647106,22772.426597492147
10105,MnAl0.0063Ge0.027Si1.7667,600,0.0001975587398011458,2.5274816055125213,0.3637618467081548,39261.00430714892
10255,HfNiSn0.98Sb0.02,600,-0.0001177692777642168,4.562910741841486,0.20521380545065998,109005.74956863311
2055,Fe0.92Mn0.08Si2.3,600,0.00023762083717975742,7.94936463563775,0.02421679554608716,5682.360725181624
11026,NiZrSn0.97Sb0.03,600,-6.630944220913161e-05,11.853306633719539,0.05020756714964386,234764.3458052177
5231,La0.9Fe3CoSb12,600,0.0001427218434158844,2.3575535224195545,0.4958344805799238,92103.74888384297
9359,Mg2Si,600,-0.00029608747136373233,3.732964605704323,0.04722304874675799,3327.7227553946136
11027,NiZrSn0.95Sb0.05,600,-5.5051428005308006e-05,12.550882144467929,0.03358702905248443,223437.20852659855
266,Pb1.003Se1Cl0.006,600,-0.0001364572241759943,1.7232848780186494,0.5063344343295696,78099.85453930567
17218,Zn4Sb2.98In0.02,600,0.0001802098707850941,0.7159810311042444,0.7937989896839788,29243.886662864865
15073,SrB6,600,-0.0001367419316573903,19.011043997851342,0.0983195590419788,144241.72072166586
17217,Zn4Sb3,600,0.0001753899816972135,1.0231693942787607,0.5128712389914826,26514.92347449709
2291,Ba24Cu4Ge96,600,-5.297089082817423e-05,2.8206088539026433,0.06256608992332043,111828.69231386553
15017,Ag9GaTe6,600,0.00027543298805958645,0.3737936053493076,0.31589778706132665,2742.794401875542
2293,Ba24Ge100,600,-3.979413083148061e-05,3.5545787942921643,0.047637000738001485,180637.0679667892
10258,Hf0.5Zr0.5NiSn0.98Sb0.02,600,-0.00012024322469117431,3.3163098989722624,0.28627009681709303,111191.68200817301
270,Pb0.98Na0.02Te1,600,0.00022686149891929503,1.722065499343735,0.8925329738806808,49773.83351939405
14223,Mg2ge0.98Bi0.02,600,-0.0002584574741357548,2.9297112762220725,2.128418570769227,155579.5175331115
6415,Yb11Sb9.3Ge0.5,600,2.3543922105426762e-05,1.564063992834305,0.012923211126968998,59360.62177483843
10257,Hf0.6Zr0.4NiSn0.98Sb0.02,600,-0.00012501678241946045,3.9834076534552096,0.3546278646353339,145665.89140874924
6770,PbS-ZnS,600,2.1683612395706227e-05,1.507456678426191,3.1200638245916545e-09,0.0166722339933975
2290,Ba24Cu2Ge98,600,-4.568902058516032e-05,3.3280933084974964,0.04946672275603828,150460.25802797332
11024,NiZrSn0.99Sb0.01,600,-7.147010989899293e-05,13.863606905420921,0.04936348233320985,213149.5883825007
11939,GdPdBi,600,6.651012920419712e-05,5.861486601496688,0.07353197378103854,146328.58699589968
9358,Mg2Si0.975Sb0.025,600,-0.00013107537079289,4.078325312223514,0.30642186856603504,114810.5773563244
5991,YbCd0.4Zn1.6Sb2,600,0.0001018055239416694,1.932428982466801,0.43010377469252464,129306.99205760713
13534,Cu2.95SbSe4,600,0.00030855413520625337,1.1456595789266002,0.389653841293822,8196.174581026926
10106,MnSi1.78,600,0.00019177183359173216,2.3175977422521368,0.10959748715812387,11511.12484522615
14224,Mg2Ge0.98Sb0.02,600,-7.426822253493354e-05,7.86491582136517,0.16501547076632953,392158.3177821146
393,Pb0.95Ba0.04Na0.01Se1,600,0.00012321926132178218,1.4201588452567044,0.4820343805174282,64609.86126039247
15837,(SnTe)2.94(In2Te3)0.02,600,0.0001255213221459759,3.3846786636489914,0.5516538645044826,172246.09317393895
478,Fe0.94Ti0.06Si2,600,0.0001457115731506411,9.064034888269637,0.001605947487076732,1105.9188887901234
15838,(SnTe)2.88(In2Te3)0.04,600,0.00011472359574285368,2.9266791176455373,0.5889614446593456,189179.2447154006
13526,Nd0.94Sr0.06OZnSb,600,0.00014989718893002502,1.448145424170801,0.13227433665365315,13337.736855659077
16406,FeSb2Te0.85Sn0.15,600,0.00013711933637164828,2.2853703295606325,0.3610665891971088,72688.35665378801
15839,(SnTe)2.82(In2Te3)0.06,600,0.00011240606674251238,3.1258498646185044,0.4602574939766311,170001.47221993827
12713,Cu2Ga0.075Sn0.925Se3,600,0.00011679783689855305,1.6838783241081683,0.23054487564041265,46298.59383239273
1926,CrSi1.96,600,0.0001824408272049409,7.815192858114202,0.09123941322727247,35704.82160594543
15829,TmCuTe2,600,0.00013549456705251296,1.058792638074762,0.464336559954209,46724.184518141614
12711,Cu2Ga0.025Sn0.975Se3,600,0.0001680857436113062,1.3849651902430509,0.25358942258704764,20518.531823990583
12712,Cu2Ga0.05Sn0.95Se3,600,0.0001346721435224715,1.5436864093092133,0.2399012239570753,32917.30831641558
13388,Cu2.1Mg0.9SnSe4,600,0.00014053712508754355,1.2060128734120978,0.27739123423735523,27668.57844532852
10543,Ca0.90Dy0.05Yb0.05MnO3,600,-0.0001021205703476336,2.0568101176007376,0.09159140554049816,28446.965962114657
14451,(Ag0.785Cu0.2)2Te,600,0.0001415179528264208,0.4897119021772287,0.8398288126163199,33129.640997179085
203,Pb0.96Ba0.03Na0.01Se1,600,0.00013444845113793326,1.3748478090632554,0.5270000658958323,59927.22089132591
12715,Cu1.94Al0.02Se,600,0.00016646113553895294,1.9707744676405183,0.25615178378674386,28361.737285073905
10154,MnSi1.73,600,0.00023745148690522798,2.2917207266190243,0.285009487404452,19307.23009556101
13386,Cu2.05Mg0.95SnSe4,600,0.00016726563006370256,1.0730227373979604,0.20797157006661934,11893.545659241103
15851,(SnTe)2.88(In2Te3)0.04,600,0.00011436626465626616,2.954430286898277,0.4986078912422658,187981.8439220904
10541,CaMnO3,600,-0.00033820529002872766,3.3440003182683977,0.028724093439867007,1345.9292056846375
15853,(SnTe0.996I0.004)2.88(In2Te2.988I0.012)0.04,600,0.00012381300770015748,2.60415373661696,0.5452827482029069,144889.76135800357
13387,Cu2.075Mg0.925SnSe4,600,0.0001325200746357405,1.1442548262311534,0.14498932596775188,13583.932275437382
1924,CrSi2,600,0.00019686592271466792,8.74557078276787,0.08905448429235846,33492.811738791985
15840,(SnTe)2.76(In2Te3)0.08,600,0.00010666267121847571,3.0424507352817907,0.3857046371975406,159469.93296236926
10542,Ca0.96Dy0.02Yb0.02MnO3,600,-0.00015277670718647643,1.8426467238898687,0.13821407581141013,16619.952958261398
15841,(SnTe)2.7(In2Te3)0.1,600,9.972085983674105e-05,3.1652563327865315,0.35430049166980393,176610.44915125714
1925,CrSi1.98,600,0.00018728985248409893,7.977647605459317,0.09516498956525052,36072.17316855371
12710,Cu2Ga0.075Sn0.925Se3,600,0.00011711096382356384,1.4901235219737892,0.25886839180746696,45806.41637258855
1927,CrSi1.94,600,0.00016142086081416182,7.990847181226415,0.08457334689245531,43227.067529899716
1929,CrSi1.9,600,0.00014387852105164482,8.753509643322094,0.07897084859458232,55655.21169056228
14980,Cu2ZnGeSe4,600,0.00016498518137438584,1.0728163196164526,0.13716640636943386,8961.475282452533
16495,(Mn0.85Cr0.15)Sir,600,0.00014100359688355469,2.6154330746643843,0.2402230642697655,53618.22381277246
14981,Cu2ZnGe0.975In0.025Se4,600,0.00013478215170509975,1.6838366599395913,0.15722535991414005,23483.92122846572
6006,Yb14MgSb11,600,0.00013082981247752472,0.779991912381272,0.32400406717088004,20862.31145599786
10101,MnAl0.0063Ge0.063Si1.7307,600,0.0001630756595770958,2.5228377127735317,0.25509383084933823,40332.926262612375
1928,CrSi1.92,600,0.00015343339105933682,8.44676206255389,0.08122873164866201,48574.56444971179
12708,Cu2Ga0.025Sn0.975Se3,600,0.00016865714626677303,1.2730536383818,0.2557156197023764,18311.21663102094
10544,Ca0.84Dy0.08Yb0.08MnO3,600,-7.856127117656136e-05,2.1553035060353416,0.056745992367936635,33014.2608122513
12709,Cu2Ga0.05Sn0.95Se3,600,0.0001344581062727573,1.3678914515338705,0.2601654992260701,31737.853910544443
14979,Tl8GeTe5,600,0.00016585431435775982,0.2365885223913351,0.4588462098669029,6095.143923526584
5159,Sn0.25Co4Sb12,600,7.827039191397082e-05,2.6883285626450246,0.10551343489141247,69006.03323231847
12707,Cu2Ga0.075Sn0.925Se3,600,0.00011325723317743327,1.6344028875792436,0.3038149611594134,63421.30619593085
10153,MnAl0.0063Ge0.0108Si1.7829,600,0.00018640905176177543,2.74187128387707,0.30760172509068706,40452.986074599954
5986,YbCd2Sb2,600,0.00019433165099220484,1.2106071720648397,0.6571177398703332,33913.93106633723
10545,Ca0.8Dy0.10Yb0.10MnO3,600,-6.667630563836138e-05,2.5865079908561803,0.03893319301734261,35005.27134419612
9485,(GeTe)12Sb2Te3,600,0.00021042522083929632,1.5105803484897686,0.9349061799478924,49134.779055736035
12706,Cu2Ga0.05Sn0.95Se3,600,0.00013380909947031844,1.3891558748386834,0.2889437717664801,35865.80874125227
16407,FeSb2Te0.8Sn0.2,600,0.00010472163685204308,2.111615699324422,0.28413242098082625,88632.44890886632
16496,(Mn0.8Cr0.2)Sir,600,0.00013262251608767684,2.606573756644824,0.2615152957236414,63019.894301881795
12716,Cu1.94Ga0.02Se,600,0.00012685728936826787,2.150515325761234,0.2779443203088811,54330.76332823164
16446,Zn4Sb3,600,0.00015510337655710906,1.132933336142836,0.6250814152563584,49301.51555409451
12728,Cu2.09Zn0.91Sn0.99Se4.00,600,0.0001063163783953098,2.249901498297357,0.12234981406118922,37779.22129401198
484,Fe0.98Co0.02Si2,600,-0.00024360330073568487,6.303989858124869,0.04661147563076503,8252.599522606859
14458,In0.03Sn0.97Te,600,0.00010746304768236124,3.081330616961246,0.4177603993282403,181780.75636902198
9616,Mg2Si0.4Sn0.6,600,-0.00018611341658345308,3.2196872714246982,0.8248767840904602,123451.71456235672
17282,Zn4Sb3,600,0.00017349254073405676,0.7598745283032713,0.8548338646720153,35633.283816823256
1917,Mn3Si4Al3,600,-0.00010670097487669436,4.182380375118669,0.1789418863284313,109558.86239204946
12729,Cu2.05Zn0.95Sn0.97Se4.03,600,0.00010430423953098291,2.0070028876323347,0.13794329919465306,38570.68909042647
485,Fe0.98Co0.02Si2,600,-0.0001312126633975866,4.122858082720919,0.02198032466453553,8772.628456649012
